play_name,genre,character,act,scene,sentence,text,tokens,sentiment_score
The Merchant of Venice,Comedy,Lorenzo,2,6,33,Heaven and thy thoughts are witness that thou art.,"['Heaven', 'thoughts', 'witness']",0.21584048867225647
The Merchant of Venice,Comedy,Jessica,2,6,34,"Here, catch this casket; it is worth the pains.","['catch', 'casket', 'worth', 'pains']",0.18593091517686844
The Merchant of Venice,Comedy,Jessica,2,6,35,"I am glad 'tis night, you do not look on me,","['glad', ""'t"", 'night', 'look']",0.7985479887574911
The Merchant of Venice,Comedy,Jessica,2,6,36,For I am much ashamed of my exchange:,"['much', 'ashamed', 'exchange']",-0.939883797429502
The Merchant of Venice,Comedy,Jessica,2,6,37,But love is blind and lovers cannot see,"['love', 'blind', 'lovers', 'see']",-0.49462714046239853
The Merchant of Venice,Comedy,Jessica,2,6,38,The pretty follies that themselves commit;,"['pretty', 'follies', 'commit']",-0.27777352184057236
The Merchant of Venice,Comedy,Jessica,2,6,39,"For if they could, Cupid himself would blush","['could', 'Cupid', 'would', 'blush']",0.2815871462225914
The Merchant of Venice,Comedy,Jessica,2,6,40,To see me thus transformed to a boy.,"['see', 'thus', 'transformed', 'boy']",0.0524616539478302
The Merchant of Venice,Comedy,Lorenzo,2,6,41,"Descend, for you must be my torchbearer.","['Descend', 'must', 'torchbearer']",0.4621846377849579
The Merchant of Venice,Comedy,Jessica,2,6,42,"What, must I hold a candle to my shames?","['must', 'hold', 'candle', 'shames']",-0.48805553279817104
The Merchant of Venice,Comedy,Jessica,2,6,43,"They in themselves, good-sooth, are too too light.","['good-sooth', 'light']",-0.3259201645851135
The Merchant of Venice,Comedy,Jessica,2,6,44,"Why, 'tis an office of discovery, love;","[""'t"", 'office', 'discovery', 'love']",0.14971307292580605
The Merchant of Venice,Comedy,Jessica,2,6,45,And I should be obscured.,['obscured'],-0.43564969301223755
The Merchant of Venice,Comedy,Lorenzo,2,6,46,"So are you, sweet,",['sweet'],0.5743054281920195
The Merchant of Venice,Comedy,Lorenzo,2,6,47,Even in the lovely garnish of a boy.,"['Even', 'lovely', 'garnish', 'boy']",0.7319473186507821
The Merchant of Venice,Comedy,Lorenzo,2,6,48,But come at once;,['come'],0.05301260948181152
The Merchant of Venice,Comedy,Lorenzo,2,6,49,"For the close night doth play the runaway,","['close', 'night', 'doth', 'play', 'runaway']",0.01583932340145111
The Merchant of Venice,Comedy,Lorenzo,2,6,50,And we are stay'd for at Bassanio's feast.,"['stay', 'feast']",0.12596579920500517
The Merchant of Venice,Comedy,Jessica,2,6,51,"I will make fast the doors, and gild myself","['make', 'fast', 'doors', 'gild']",0.10650409758090973
The Merchant of Venice,Comedy,Jessica,2,6,52,"With some more ducats, and be with you straight.","['ducats', 'straight']",0.33120390493422747
The Merchant of Venice,Comedy,Gratiano,2,6,53,"Now, by my hood, a Gentile and no Jew.","['hood', 'Gentile', 'Jew']",-0.3815785702317953
The Merchant of Venice,Comedy,Lorenzo,2,6,54,Beshrew me but I love her heartily;,"['Beshrew', 'love', 'heartily']",0.9298569252714515
The Merchant of Venice,Comedy,Lorenzo,2,6,55,"For she is wise, if I can judge of her,","['wise', 'judge']",0.6478784335777164
The Merchant of Venice,Comedy,Lorenzo,2,6,56,"And fair she is, if that mine eyes be true,","['fair', 'eyes', 'true']",0.312425559386611
The Merchant of Venice,Comedy,Lorenzo,2,6,57,"And true she is, as she hath proved herself,","['true', 'proved']",0.32346729189157486
The Merchant of Venice,Comedy,Lorenzo,2,6,58,"And therefore, like herself, wise, fair and true,","['therefore', 'like', 'wise', 'fair', 'true']",0.403744850307703
The Merchant of Venice,Comedy,Lorenzo,2,6,59,Shall she be placed in my constant soul.,"['Shall', 'placed', 'constant', 'soul']",0.023562557995319366
The Merchant of Venice,Comedy,Lorenzo,2,6,60,"What, art thou come? On, gentlemen; away!","['come', 'gentlemen', 'away']",-0.03210292011499405
The Merchant of Venice,Comedy,Lorenzo,2,6,61,Our masquing mates by this time for us stay.,"['masquing', 'mates', 'time', 'stay']",0.06746132113039494
The Merchant of Venice,Comedy,Antonio,2,6,62,Who's there?,[],0.02648250013589859
The Merchant of Venice,Comedy,Gratiano,2,6,63,Signior Antonio!,['Signior'],0.46743836998939514
The Merchant of Venice,Comedy,Antonio,2,6,64,"Fie, fie, Gratiano! where are all the rest?",['rest'],-0.08507784456014633
The Merchant of Venice,Comedy,Antonio,2,6,65,'Tis nine o'clock: our friends all stay for you.,"[""'T"", 'nine', ""o'clock"", 'friends', 'stay']",0.6462499517947435
The Merchant of Venice,Comedy,Antonio,2,6,66,No masque to-night: the wind is come about;,"['masque', 'to-night', 'wind', 'come']",0.01965915411710739
The Merchant of Venice,Comedy,Antonio,2,6,67,Bassanio presently will go aboard:,"['presently', 'go', 'aboard']",0.018615465611219406
The Merchant of Venice,Comedy,Antonio,2,6,68,I have sent twenty out to seek for you.,"['sent', 'twenty', 'seek']",0.019407302141189575
The Merchant of Venice,Comedy,Gratiano,2,6,69,I am glad on't: I desire no more delight,"['glad', ""n't"", 'desire', 'delight']",0.678594347089529
The Merchant of Venice,Comedy,Gratiano,2,6,70,Than to be under sail and gone to-night.,"['sail', 'gone', 'to-night']",-0.006529167294502258
The Merchant of Venice,Comedy,Portia,2,7,1,Go draw aside the curtains and discover,"['Go', 'draw', 'aside', 'curtains', 'discover']",0.06481573730707169
The Merchant of Venice,Comedy,Portia,2,7,2,The several caskets to this noble prince.,"['several', 'caskets', 'noble', 'prince']",0.06628457829356194
The Merchant of Venice,Comedy,Portia,2,7,3,Now make your choice.,"['make', 'choice']",-0.1302996352314949
The Merchant of Venice,Comedy,Morocco,2,7,4,"The first, of gold, who this inscription bears,","['first', 'gold', 'inscription', 'bears']",0.04761911928653717
The Merchant of Venice,Comedy,Morocco,2,7,5,'Who chooseth me shall gain what many men desire;',"[""'Who"", 'chooseth', 'shall', 'gain', 'many', 'men', 'desire']",0.08974309265613556
The Merchant of Venice,Comedy,Morocco,2,7,6,"The second, silver, which this promise carries,","['second', 'silver', 'promise', 'carries']",0.0910927765071392
The Merchant of Venice,Comedy,Morocco,2,7,7,'Who chooseth me shall get as much as he deserves;',"[""'Who"", 'chooseth', 'shall', 'get', 'much', 'deserves']",0.25384408608078957
The Merchant of Venice,Comedy,Morocco,2,7,8,"This third, dull lead, with warning all as blunt,","['third', 'dull', 'lead', 'warning', 'blunt']",-0.3325642943382263
The Merchant of Venice,Comedy,Morocco,2,7,9,'Who chooseth me must give and hazard all he hath.',"[""'Who"", 'chooseth', 'must', 'give', 'hazard']",-0.020753495395183563
The Merchant of Venice,Comedy,Morocco,2,7,10,How shall I know if I do choose the right?,"['shall', 'know', 'choose', 'right']",-0.15128862112760544
The Merchant of Venice,Comedy,Portia,2,7,11,"The one of them contains my picture, prince:","['one', 'contains', 'picture', 'prince']",0.18246419727802277
The Merchant of Venice,Comedy,Portia,2,7,12,"If you choose that, then I am yours withal.","['choose', 'withal']",0.14363004453480244
The Merchant of Venice,Comedy,Morocco,2,7,13,Some god direct my judgment! Let me see;,"['god', 'direct', 'judgment', 'Let', 'see']",0.002985827624797821
The Merchant of Venice,Comedy,Morocco,2,7,14,I will survey the inscriptions back again.,"['survey', 'inscriptions', 'back']",0.013340134173631668
The Merchant of Venice,Comedy,Morocco,2,7,15,What says this leaden casket?,"['says', 'leaden', 'casket']",-0.3385384567081928
The Merchant of Venice,Comedy,Morocco,2,7,16,'Who chooseth me must give and hazard all he hath.',"[""'Who"", 'chooseth', 'must', 'give', 'hazard']",-0.020753495395183563
The Merchant of Venice,Comedy,Morocco,2,7,17,Must give: for what? for lead? hazard for lead?,"['Must', 'give', 'lead', 'hazard', 'lead']",-0.10851231217384338
The Merchant of Venice,Comedy,Morocco,2,7,18,This casket threatens. Men that hazard all,"['casket', 'threatens', 'Men', 'hazard']",-0.9156035289634019
The Merchant of Venice,Comedy,Morocco,2,7,19,Do it in hope of fair advantages:,"['hope', 'fair', 'advantages']",0.5261298455297947
The Merchant of Venice,Comedy,Morocco,2,7,20,A golden mind stoops not to shows of dross;,"['golden', 'mind', 'stoops', 'shows', 'dross']",-0.11145682632923126
The Merchant of Venice,Comedy,Morocco,2,7,21,I'll then nor give nor hazard aught for lead.,"['give', 'hazard', 'aught', 'lead']",-0.12863927334547043
The Merchant of Venice,Comedy,Morocco,2,7,22,What says the silver with her virgin hue?,"['says', 'silver', 'virgin', 'hue']",-0.08646742254495621
The Merchant of Venice,Comedy,Morocco,2,7,23,'Who chooseth me shall get as much as he deserves.',"[""'Who"", 'chooseth', 'shall', 'get', 'much', 'deserves']",0.1972701996564865
The Merchant of Venice,Comedy,Morocco,2,7,24,"As much as he deserves! Pause there, Morocco,","['much', 'deserves', 'Pause']",0.7254251129925251
The Merchant of Venice,Comedy,Morocco,2,7,25,And weigh thy value with an even hand:,"['weigh', 'value', 'even', 'hand']",0.08396036922931671
The Merchant of Venice,Comedy,Morocco,2,7,26,"If thou be'st rated by thy estimation,","[""be'st"", 'rated', 'estimation']",-0.13708996772766113
The Merchant of Venice,Comedy,Morocco,2,7,27,Thou dost deserve enough; and yet enough,"['deserve', 'enough', 'yet', 'enough']",0.04561817646026611
The Merchant of Venice,Comedy,Morocco,2,7,28,May not extend so far as to the lady:,"['May', 'extend', 'far', 'lady']",-0.1390817128121853
The Merchant of Venice,Comedy,Morocco,2,7,29,And yet to be afeard of my deserving,"['yet', 'afeard', 'deserving']",-0.35454023629426956
The Merchant of Venice,Comedy,Morocco,2,7,30,Were but a weak disabling of myself.,"['weak', 'disabling']",-0.550402045249939
The Merchant of Venice,Comedy,Morocco,2,7,31,"As much as I deserve! Why, that's the lady:","['much', 'deserve', 'lady']",0.8233167361468077
The Merchant of Venice,Comedy,Morocco,2,7,32,"I do in birth deserve her, and in fortunes,","['birth', 'deserve', 'fortunes']",0.5071955528110266
The Merchant of Venice,Comedy,Morocco,2,7,33,In graces and in qualities of breeding;,"['graces', 'qualities', 'breeding']",0.0942993201315403
The Merchant of Venice,Comedy,Morocco,2,7,34,"But more than these, in love I do deserve.","['love', 'deserve']",0.7582060880959034
The Merchant of Venice,Comedy,Morocco,2,7,35,"What if I stray'd no further, but chose here?","['stray', 'chose']",-0.03591027483344078
The Merchant of Venice,Comedy,Morocco,2,7,36,Let's see once more this saying graved in gold,"['Let', 'see', 'saying', 'graved', 'gold']",0.13414046168327332
The Merchant of Venice,Comedy,Morocco,2,7,37,'Who chooseth me shall gain what many men desire.',"[""'Who"", 'chooseth', 'shall', 'gain', 'many', 'men', 'desire']",0.09028326719999313
The Merchant of Venice,Comedy,Morocco,2,7,38,"Why, that's the lady; all the world desires her;","['lady', 'world', 'desires']",0.6480239909142256
The Merchant of Venice,Comedy,Morocco,2,7,39,"From the four corners of the earth they come,","['four', 'corners', 'earth', 'come']",0.0626147910952568
The Merchant of Venice,Comedy,Morocco,2,7,40,"To kiss this shrine, this mortal-breathing saint:","['kiss', 'shrine', 'mortal-breathing', 'saint']",0.16118785738945007
The Merchant of Venice,Comedy,Morocco,2,7,41,The Hyrcanian deserts and the vasty wilds,"['Hyrcanian', 'deserts', 'vasty', 'wilds']",0.08984590694308281
The Merchant of Venice,Comedy,Morocco,2,7,42,Of wide Arabia are as thoroughfares now,"['wide', 'Arabia', 'thoroughfares']",-0.15348416194319725
The Merchant of Venice,Comedy,Morocco,2,7,43,For princes to come view fair Portia:,"['princes', 'come', 'view', 'fair']",0.148585575632751
The Merchant of Venice,Comedy,Morocco,2,7,44,"The watery kingdom, whose ambitious head","['watery', 'kingdom', 'whose', 'ambitious', 'head']",0.0701005756855011
The Merchant of Venice,Comedy,Morocco,2,7,45,"Spits in the face of heaven, is no bar","['Spits', 'face', 'heaven', 'bar']",-0.04371492564678192
The Merchant of Venice,Comedy,Morocco,2,7,46,"To stop the foreign spirits, but they come,","['stop', 'foreign', 'spirits', 'come']",-0.1310003697872162
The Merchant of Venice,Comedy,Morocco,2,7,47,"As o'er a brook, to see fair Portia.","[""o'er"", 'brook', 'see', 'fair']",0.11156468838453293
The Merchant of Venice,Comedy,Morocco,2,7,48,One of these three contains her heavenly picture.,"['One', 'three', 'contains', 'heavenly', 'picture']",0.3908551991917193
The Merchant of Venice,Comedy,Morocco,2,7,49,Is't like that lead contains her? 'Twere damnation,"[""Is't"", 'like', 'lead', 'contains', ""'Twere"", 'damnation']",-0.5860265679657459
The Merchant of Venice,Comedy,Morocco,2,7,50,To think so base a thought: it were too gross,"['think', 'base', 'thought', 'gross']",-0.8520955257117748
The Merchant of Venice,Comedy,Morocco,2,7,51,To rib her cerecloth in the obscure grave.,"['rib', 'cerecloth', 'obscure', 'grave']",-0.25090090185403824
The Merchant of Venice,Comedy,Morocco,2,7,52,"Or shall I think in silver she's immured,","['shall', 'think', 'silver', 'immured']",-0.010292831808328629
The Merchant of Venice,Comedy,Morocco,2,7,53,Being ten times undervalued to tried gold?,"['ten', 'times', 'undervalued', 'tried', 'gold']",-0.6547515373677015
The Merchant of Venice,Comedy,Morocco,2,7,54,O sinful thought! Never so rich a gem,"['sinful', 'thought', 'Never', 'rich', 'gem']",0.3667212724685669
The Merchant of Venice,Comedy,Morocco,2,7,55,Was set in worse than gold. They have in England,"['set', 'worse', 'gold', 'England']",-0.892728260718286
The Merchant of Venice,Comedy,Morocco,2,7,56,A coin that bears the figure of an angel,"['coin', 'bears', 'figure', 'angel']",0.24760480737313628
The Merchant of Venice,Comedy,Morocco,2,7,57,"Stamped in gold, but that's insculp'd upon;","['Stamped', 'gold', 'insculp', 'upon']",-0.013327963650226593
The Merchant of Venice,Comedy,Morocco,2,7,58,But here an angel in a golden bed,"['angel', 'golden', 'bed']",0.7301521822810173
The Merchant of Venice,Comedy,Morocco,2,7,59,Lies all within. Deliver me the key:,"['Lies', 'within', 'Deliver', 'key']",-0.523478552699089
The Merchant of Venice,Comedy,Morocco,2,7,60,"Here do I choose, and thrive I as I may!","['choose', 'thrive', 'may']",0.5615492593497038
The Merchant of Venice,Comedy,Portia,2,7,61,"There, take it, prince; and if my form lie there,","['take', 'prince', 'form', 'lie']",0.06847640499472618
The Merchant of Venice,Comedy,Portia,2,7,62,Then I am yours.,[],0.2917739450931549
The Merchant of Venice,Comedy,Morocco,2,7,63,O hell! what have we here?,['hell'],-0.8713118871673942
The Merchant of Venice,Comedy,Morocco,2,7,64,"A carrion Death, within whose empty eye","['carrion', 'Death', 'within', 'whose', 'empty', 'eye']",-0.4493587836623192
The Merchant of Venice,Comedy,Morocco,2,7,65,There is a written scroll! I'll read the writing.,"['written', 'scroll', 'read', 'writing']",0.37046234775334597
The Merchant of Venice,Comedy,Morocco,2,7,66,All that glitters is not gold;,"['glitters', 'gold']",-0.2025572881102562
The Merchant of Venice,Comedy,Morocco,2,7,67,Often have you heard that told:,"['Often', 'heard', 'told']",-0.13723334670066833
The Merchant of Venice,Comedy,Morocco,2,7,68,Many a man his life hath sold,"['Many', 'man', 'life', 'sold']",-0.48231838643550873
The Merchant of Venice,Comedy,Morocco,2,7,69,But my outside to behold:,"['outside', 'behold']",0.20212315768003464
The Merchant of Venice,Comedy,Morocco,2,7,70,Gilded tombs do worms enfold.,"['Gilded', 'tombs', 'worms', 'enfold']",-0.3113202825188637
The Merchant of Venice,Comedy,Morocco,2,7,71,"Had you been as wise as bold,","['wise', 'bold']",0.06327725201845169
The Merchant of Venice,Comedy,Morocco,2,7,72,"Young in limbs, in judgment old,","['Young', 'limbs', 'judgment', 'old']",-0.256116159260273
The Merchant of Venice,Comedy,Morocco,2,7,73,Your answer had not been inscroll'd:,"['answer', 'inscroll']",-0.36834349296987057
The Merchant of Venice,Comedy,Morocco,2,7,74,Fare you well; your suit is cold.,"['Fare', 'well', 'suit', 'cold']",0.10429462790489197
The Merchant of Venice,Comedy,Morocco,2,7,75,"Cold, indeed; and labour lost:","['Cold', 'indeed', 'labour', 'lost']",-0.49305546283721924
The Merchant of Venice,Comedy,Morocco,2,7,76,"Then, farewell, heat, and welcome, frost!","['farewell', 'heat', 'welcome', 'frost']",0.49896869994699955
The Merchant of Venice,Comedy,Morocco,2,7,77,"Portia, adieu. I have too grieved a heart","['adieu', 'grieved', 'heart']",-0.5864016115665436
The Merchant of Venice,Comedy,Morocco,2,7,78,To take a tedious leave: thus losers part.,"['take', 'tedious', 'leave', 'thus', 'losers', 'part']",-0.46001075208187103
The Merchant of Venice,Comedy,Portia,2,7,79,"A gentle riddance. Draw the curtains, go.","['gentle', 'riddance', 'Draw', 'curtains', 'go']",0.08509333431720734
The Merchant of Venice,Comedy,Portia,2,7,80,Let all of his complexion choose me so.,"['Let', 'complexion', 'choose']",0.0946851372718811
The Merchant of Venice,Comedy,Salarino,2,8,1,"Why, man, I saw Bassanio under sail:","['man', 'saw', 'sail']",-0.06716606020927429
The Merchant of Venice,Comedy,Salarino,2,8,2,With him is Gratiano gone along;,"['gone', 'along']",-0.03192778304219246
The Merchant of Venice,Comedy,Salarino,2,8,3,And in their ship I am sure Lorenzo is not.,"['ship', 'sure']",-0.1744162067770958
